"id","city","class","review_count","categories"
"6718","Toronto",0,28,"Fast Food"
"6720","Toronto",0,62,"Pub"
"6722","Toronto",1,166,"Middle Eastern"
"6724","Toronto",0,6,"Pub"
"6726","Toronto",0,4,"Other"
"6728","Toronto",0,20,"Middle Eastern"
"6730","Toronto",1,8,"Fast Food"
"6732","Markham",0,45,"Asian"
"6734","Missisauga",0,95,"Fast Food"
"6736","Toronto",1,34,"Latin"
"6738","Toronto",0,24,"Pub"
"6740","Toronto",0,12,"Other"
"6742","Toronto",0,24,"Pub"
"6744","Missisauga",1,3,"Other"
"6746","Markham",0,4,"Asian"
"6748","Toronto",0,13,"Asian"
"6750","Toronto",0,23,"Latin"
"6752","Toronto",0,186,"Asian"
"6754","Toronto",1,10,"North American"
"6756","Missisauga",0,9,"Fast Food"
"6758","Toronto",0,8,"Coffee or Sandwiches"
"6760","Missisauga",0,36,"Middle Eastern"
"6762","Missisauga",0,49,"Asian"
"6764","Missisauga",1,10,"Asian"
"6766","Toronto",0,3,"Asian"
"6768","Toronto",1,690,"Middle Eastern"
"6770","Toronto",0,7,"Italian"
"6772","Toronto",0,125,"Fast Food"
"6774","Toronto",1,21,"Fast Food"
"6776","Toronto",0,54,"North American"
"6778","Missisauga",1,34,"Asian"
"6780","Toronto",1,54,"Coffee or Sandwiches"
"6782","Toronto",0,4,"Latin"
"6784","Markham",0,25,"Asian"
"6786","Toronto",1,5,"Middle Eastern"
"6788","Toronto",1,25,"Coffee or Sandwiches"
"6790","Toronto",1,55,"Middle Eastern"
"6792","Toronto",1,98,"Fast Food"
"6794","Toronto",1,13,"Asian"
"6796","Toronto",0,31,"Asian"
"6798","Toronto",1,29,"Middle Eastern"
"6800","Toronto",1,39,"Asian"
"6802","Toronto",1,63,"Fast Food"
"6804","Toronto",0,7,"Asian"
"6806","Toronto",0,54,"Asian"
"6808","Toronto",0,36,"Fast Food"
"6810","Toronto",1,26,"Asian"
"6812","Markham",0,94,"Fast Food"
"6814","Toronto",0,49,"Asian"
"6816","Toronto",1,9,"Asian"
"6818","Toronto",0,5,"Asian"
"6820","Toronto",0,80,"Asian"
"6822","Toronto",0,44,"Coffee or Sandwiches"
"6824","Toronto",0,149,"North American"
"6826","Toronto",0,67,"Middle Eastern"
"6828","Toronto",0,11,"Latin"
"6830","Markham",0,5,"Fast Food"
"6832","Missisauga",1,8,"Latin"
"6834","Toronto",1,7,"Coffee or Sandwiches"
"6836","Toronto",0,35,"Asian"
"6838","Missisauga",0,9,"North American"
"6840","Missisauga",0,3,"Asian"
"6842","Toronto",0,169,"North American"
"6844","Toronto",0,23,"Fast Food"
"6846","Toronto",1,484,"Asian"
"6848","Toronto",0,28,"Asian"
"6850","Toronto",1,22,"Fast Food"
"6852","Toronto",1,363,"Coffee or Sandwiches"
"6854","Toronto",0,8,"Coffee or Sandwiches"
"6856","Toronto",1,309,"Coffee or Sandwiches"
"6858","Missisauga",0,168,"North American"
"6860","Markham",0,138,"Pub"
"6862","Missisauga",1,68,"Other"
"6864","Toronto",1,213,"Other"
"6866","Toronto",0,29,"Middle Eastern"
"6868","Toronto",0,10,"Coffee or Sandwiches"
"6870","Toronto",1,3,"Latin"
"6872","Toronto",1,9,"Other"
"6874","Toronto",0,52,"Middle Eastern"
"6876","Toronto",1,51,"North American"
"6878","Toronto",0,16,"Middle Eastern"
"6880","Toronto",1,8,"Asian"
"6882","Toronto",1,24,"Coffee or Sandwiches"
"6884","Toronto",0,152,"Coffee or Sandwiches"
"6886","Toronto",0,5,"Coffee or Sandwiches"
"6888","Toronto",0,16,"Middle Eastern"
"6890","Toronto",0,85,"North American"
"6892","Toronto",0,16,"Asian"
"6894","Toronto",0,88,"Pub"
"6896","Toronto",0,66,"North American"
"6898","Missisauga",0,11,"Fast Food"
"6900","Toronto",0,74,"Asian"
"6902","Toronto",1,14,"Coffee or Sandwiches"
"6904","Toronto",1,122,"Asian"
"6906","Toronto",0,94,"Asian"
"6908","Toronto",0,26,"Coffee or Sandwiches"
"6910","Toronto",1,14,"Latin"
"6912","Toronto",0,7,"Coffee or Sandwiches"
"6914","Markham",0,7,"Fast Food"
"6916","Toronto",1,16,"North American"
"6918","Toronto",0,26,"Italian"
"6920","Markham",0,200,"Coffee or Sandwiches"
"6922","Missisauga",0,11,"Fast Food"
"6924","Toronto",1,12,"Middle Eastern"
"6926","Toronto",1,110,"Pub"
"6928","Toronto",0,7,"Coffee or Sandwiches"
"6930","Toronto",0,14,"Middle Eastern"
"6932","Toronto",0,27,"Fast Food"
"6934","Toronto",0,6,"Coffee or Sandwiches"
"6936","Toronto",0,5,"Fast Food"
"6938","Toronto",0,29,"Asian"
"6940","Toronto",1,51,"Italian"
"6942","Toronto",0,8,"Fast Food"
"6944","Missisauga",0,68,"Asian"
"6946","Toronto",0,5,"Asian"
"6948","Toronto",1,40,"North American"
"6950","Toronto",0,19,"Middle Eastern"
"6952","Toronto",0,7,"North American"
"6954","Toronto",0,160,"Other"
"6956","Toronto",1,36,"Other"
"6958","Toronto",1,8,"Coffee or Sandwiches"
"6960","Toronto",1,366,"Coffee or Sandwiches"
"6962","Toronto",1,227,"Middle Eastern"
"6964","Toronto",0,11,"North American"
"6966","Toronto",0,6,"Asian"
"6968","Markham",0,7,"Asian"
"6970","Toronto",1,45,"North American"
"6972","Toronto",0,8,"Middle Eastern"
"6974","Toronto",0,30,"Fast Food"
"6976","Toronto",0,7,"Fast Food"
"6978","Toronto",0,16,"Fast Food"
"6980","Toronto",0,20,"Asian"
"6982","Markham",0,5,"Asian"
"6984","Toronto",0,6,"Fast Food"
"6986","Toronto",0,65,"Other"
"6988","Missisauga",1,8,"Pub"
"6990","Markham",1,36,"Coffee or Sandwiches"
"6992","Toronto",0,12,"Asian"
"6994","Toronto",0,7,"Asian"
"6996","Toronto",1,13,"Latin"
"6998","Markham",0,20,"North American"
"7000","Toronto",0,12,"Other"
"7002","Missisauga",0,3,"Asian"
"7004","Markham",0,16,"Fast Food"
"7006","Toronto",0,3,"Asian"
"7008","Toronto",0,9,"Asian"
"7010","Toronto",0,63,"Asian"
"7012","Toronto",0,108,"Italian"
"7014","Toronto",0,59,"Italian"
"7016","Missisauga",0,3,"Fast Food"
"7018","Toronto",0,3,"Other"
"7020","Toronto",0,5,"Other"
"7022","Toronto",0,4,"Asian"
"7024","Missisauga",1,15,"North American"
"7026","Toronto",1,82,"Pub"
"7028","Missisauga",0,9,"Coffee or Sandwiches"
"7030","Toronto",0,4,"Middle Eastern"
"7032","Toronto",0,48,"Asian"
"7034","Markham",1,89,"Asian"
"7036","Markham",0,22,"Latin"
"7038","Toronto",0,35,"Coffee or Sandwiches"
"7040","Toronto",0,3,"Asian"
"7042","Toronto",0,45,"Fast Food"
"7044","Toronto",1,8,"Latin"
"7046","Toronto",0,8,"Other"
"7048","Toronto",1,54,"North American"
"7050","Toronto",0,44,"Middle Eastern"
"7052","Missisauga",0,5,"Fast Food"
"7054","Toronto",1,42,"Latin"
"7056","Toronto",1,6,"Fast Food"
"7058","Toronto",0,42,"Coffee or Sandwiches"
"7060","Toronto",0,19,"Asian"
"7062","Toronto",0,53,"Fast Food"
"7064","Toronto",0,4,"North American"
"7066","Toronto",1,8,"Asian"
"7068","Toronto",0,54,"Asian"
"7070","Toronto",0,44,"Asian"
"7072","Missisauga",0,4,"Middle Eastern"
"7074","Missisauga",0,34,"Fast Food"
"7076","Toronto",0,3,"Asian"
"7078","Toronto",1,46,"Coffee or Sandwiches"
"7080","Toronto",1,6,"Other"
"7082","Toronto",0,15,"Pub"
"7084","Toronto",0,4,"Coffee or Sandwiches"
"7086","Toronto",0,122,"Coffee or Sandwiches"
"7088","Markham",0,13,"Fast Food"
"7090","Missisauga",0,8,"Middle Eastern"
"7092","Missisauga",0,11,"Fast Food"
"7094","Toronto",0,84,"Other"
"7096","Toronto",0,3,"Other"
"7098","Toronto",0,53,"North American"
"7100","Missisauga",1,7,"Middle Eastern"
"7102","Toronto",1,15,"Coffee or Sandwiches"
"7104","Toronto",0,9,"Latin"
"7106","Toronto",0,3,"Pub"
"7108","Toronto",0,48,"Other"
"7110","Missisauga",1,67,"Asian"
"7112","Toronto",0,56,"Italian"
"7114","Missisauga",0,23,"Middle Eastern"
"7116","Missisauga",0,10,"Middle Eastern"
"7118","Toronto",1,539,"North American"
"7120","Toronto",0,33,"Asian"
"7122","Toronto",1,20,"Coffee or Sandwiches"
"7124","Toronto",1,3,"Asian"
"7126","Markham",0,11,"Asian"
"7128","Toronto",0,50,"Asian"
"7130","Toronto",1,7,"Italian"
"7132","Toronto",0,26,"Coffee or Sandwiches"
"7134","Toronto",1,158,"Other"
"7136","Toronto",0,34,"Fast Food"
"7138","Missisauga",1,15,"Asian"
"7140","Toronto",0,3,"Coffee or Sandwiches"
"7142","Toronto",0,3,"Fast Food"
"7144","Toronto",0,24,"Italian"
"7146","Markham",0,71,"Asian"
"7148","Markham",0,11,"Coffee or Sandwiches"
"7150","Toronto",0,4,"Asian"
"7152","Toronto",1,8,"North American"
"7154","Toronto",0,14,"Coffee or Sandwiches"
"7156","Toronto",1,28,"Fast Food"
"7158","Missisauga",1,80,"Other"
"7160","Toronto",0,6,"Asian"
"7162","Toronto",0,5,"Fast Food"
"7164","Missisauga",1,3,"Middle Eastern"
"7166","Toronto",0,212,"Asian"
"7168","Toronto",1,6,"Middle Eastern"
"7170","Toronto",0,49,"Fast Food"
"7172","Toronto",0,7,"Pub"
"7174","Missisauga",1,3,"Latin"
"7176","Toronto",0,181,"Pub"
"7178","Markham",0,9,"Asian"
"7180","Toronto",1,4,"Fast Food"
"7182","Toronto",0,17,"Middle Eastern"
"7184","Toronto",1,73,"Coffee or Sandwiches"
"7186","Toronto",1,17,"Middle Eastern"
"7188","Toronto",0,43,"Asian"
"7190","Toronto",1,23,"Pub"
"7192","Toronto",0,17,"Latin"
"7194","Missisauga",1,5,"Fast Food"
"7196","Toronto",0,125,"Coffee or Sandwiches"
"7198","Toronto",0,45,"Asian"
"7200","Toronto",0,6,"Latin"
"7202","Toronto",0,4,"Coffee or Sandwiches"
"7204","Toronto",0,77,"Asian"
"7206","Missisauga",0,29,"Latin"
"7208","Markham",0,18,"Other"
"7210","Toronto",0,4,"North American"
"7212","Toronto",1,45,"North American"
"7214","Toronto",1,18,"Coffee or Sandwiches"
"7216","Toronto",1,66,"Other"
"7218","Toronto",1,7,"Middle Eastern"
"7220","Toronto",0,18,"North American"
"7222","Missisauga",0,58,"Asian"
"7224","Toronto",1,77,"Middle Eastern"
"7226","Toronto",0,21,"Asian"
"7228","Missisauga",0,12,"Latin"
"7230","Toronto",1,46,"Asian"
"7232","Toronto",0,8,"Fast Food"
"7234","Toronto",0,4,"Pub"
"7236","Toronto",0,19,"Other"
"7238","Missisauga",0,13,"Other"
"7240","Toronto",0,78,"Fast Food"
"7242","Toronto",0,14,"Asian"
"7244","Toronto",0,4,"Middle Eastern"
"7246","Toronto",0,11,"Middle Eastern"
"7248","Toronto",1,40,"Other"
"7250","Toronto",0,131,"Asian"
"7252","Toronto",0,277,"Pub"
"7254","Toronto",0,10,"Other"
"7256","Toronto",0,3,"Pub"
"7258","Markham",0,25,"Asian"
"7260","Toronto",1,278,"North American"
"7262","Toronto",1,8,"Latin"
"7264","Toronto",0,18,"Coffee or Sandwiches"
"7266","Toronto",0,3,"Fast Food"
"7268","Toronto",0,144,"Other"
"7270","Missisauga",1,20,"Middle Eastern"
"7272","Toronto",1,27,"North American"
"7274","Toronto",1,25,"Other"
"7276","Toronto",0,20,"Pub"
"7278","Missisauga",0,5,"Other"
"7280","Toronto",1,67,"Asian"
"7282","Toronto",0,7,"Fast Food"
"7284","Toronto",0,3,"North American"
"7286","Toronto",0,110,"Coffee or Sandwiches"
"7288","Toronto",0,74,"Middle Eastern"
"7290","Markham",1,76,"Pub"
"7292","Toronto",0,5,"Coffee or Sandwiches"
"7294","Markham",0,36,"Asian"
"7296","Toronto",0,67,"Italian"
"7298","Toronto",0,12,"Fast Food"
"7300","Toronto",0,32,"Asian"
"7302","Missisauga",1,41,"Asian"
"7304","Toronto",0,61,"Asian"
"7306","Toronto",0,51,"North American"
"7308","Toronto",0,8,"Other"
"7310","Toronto",0,5,"Middle Eastern"
"7312","Missisauga",0,8,"Fast Food"
"7314","Toronto",0,5,"Latin"
"7316","Missisauga",1,13,"Latin"
"7318","Markham",0,39,"Latin"
"7320","Toronto",0,4,"Asian"
"7322","Toronto",0,5,"Other"
"7324","Markham",0,4,"Fast Food"
"7326","Toronto",0,47,"Asian"
"7328","Toronto",0,9,"Asian"
"7330","Toronto",1,11,"Coffee or Sandwiches"
"7332","Missisauga",0,6,"Fast Food"
"7334","Toronto",0,13,"Coffee or Sandwiches"
"7336","Toronto",0,10,"Fast Food"
"7338","Toronto",1,89,"Pub"
"7340","Missisauga",1,19,"Fast Food"
"7342","Toronto",0,7,"Asian"
"7344","Toronto",0,62,"Other"
"7346","Toronto",1,5,"Pub"
"7348","Toronto",0,15,"North American"
"7350","Missisauga",0,10,"Fast Food"
"7352","Toronto",1,106,"Coffee or Sandwiches"
"7354","Toronto",0,6,"Middle Eastern"
"7356","Markham",0,64,"Asian"
"7358","Markham",0,18,"Asian"
"7360","Toronto",0,22,"Asian"
"7362","Toronto",0,17,"Asian"
"7364","Toronto",1,3,"Fast Food"
"7366","Toronto",1,3,"Asian"
"7368","Toronto",0,104,"Middle Eastern"
"7370","Toronto",0,7,"Middle Eastern"
"7372","Toronto",1,4,"Pub"
"7374","Toronto",0,16,"Middle Eastern"
"7376","Toronto",0,15,"Asian"
"7378","Toronto",0,7,"Fast Food"
"7380","Toronto",0,18,"Latin"
"7382","Toronto",0,37,"Middle Eastern"
"7384","Missisauga",0,4,"North American"
"7386","Toronto",0,18,"North American"
"7388","Toronto",0,11,"Fast Food"
"7390","Toronto",0,18,"Other"
"7392","Toronto",0,3,"Asian"
"7394","Missisauga",0,12,"Middle Eastern"
"7396","Toronto",0,48,"Coffee or Sandwiches"
"7398","Toronto",0,58,"Middle Eastern"
"7400","Toronto",0,51,"North American"
"7402","Missisauga",0,47,"North American"
"7404","Toronto",0,26,"Asian"
"7406","Toronto",0,21,"Asian"
"7408","Toronto",0,20,"Other"
"7410","Toronto",0,3,"Coffee or Sandwiches"
"7412","Toronto",0,12,"Fast Food"
"7414","Toronto",0,55,"Asian"
"7416","Missisauga",1,30,"Latin"
"7418","Toronto",0,204,"North American"
"7420","Toronto",0,14,"Coffee or Sandwiches"
"7422","Missisauga",1,42,"Italian"
"7424","Markham",0,11,"Asian"
"7426","Toronto",0,27,"Asian"
"7428","Toronto",0,18,"Coffee or Sandwiches"
"7430","Toronto",0,73,"Asian"
"7432","Toronto",0,7,"Other"
"7434","Toronto",1,42,"Coffee or Sandwiches"
"7436","Toronto",0,82,"Coffee or Sandwiches"
"7438","Toronto",0,9,"Coffee or Sandwiches"
"7440","Toronto",0,41,"Asian"
"7442","Toronto",0,18,"Fast Food"
"7444","Toronto",0,6,"Middle Eastern"
"7446","Markham",0,9,"Pub"
"7448","Toronto",1,215,"North American"
"7450","Toronto",0,17,"Asian"
"7452","Toronto",1,12,"Coffee or Sandwiches"
"7454","Toronto",0,8,"North American"
"7456","Toronto",0,3,"Coffee or Sandwiches"
"7458","Missisauga",1,90,"Middle Eastern"
"7460","Toronto",0,4,"Asian"
"7462","Toronto",0,8,"Fast Food"
"7464","Toronto",0,73,"Pub"
"7466","Toronto",0,25,"Pub"
"7468","Markham",1,3,"Fast Food"
"7470","Toronto",0,24,"Asian"
"7472","Toronto",0,35,"Pub"
"7474","Toronto",0,37,"Coffee or Sandwiches"
"7476","Toronto",1,66,"Asian"
"7478","Missisauga",0,24,"Middle Eastern"
"7480","Toronto",0,3,"Asian"
"7482","Toronto",0,20,"Coffee or Sandwiches"
"7484","Markham",0,11,"Asian"
"7486","Markham",0,5,"Middle Eastern"
"7488","Markham",0,3,"Pub"
"7490","Missisauga",1,3,"Coffee or Sandwiches"
"7492","Toronto",0,40,"Pub"
"7494","Toronto",0,5,"Middle Eastern"
"7496","Toronto",0,8,"Asian"
"7498","Markham",0,49,"Asian"
"7500","Toronto",1,6,"Coffee or Sandwiches"
"7502","Missisauga",0,33,"Coffee or Sandwiches"
"7504","Toronto",0,8,"North American"
"7506","Toronto",0,7,"North American"
"7508","Toronto",0,14,"North American"
"7510","Toronto",1,5,"Coffee or Sandwiches"
"7512","Toronto",0,72,"Fast Food"
"7514","Toronto",1,9,"North American"
"7516","Toronto",0,3,"Middle Eastern"
"7518","Toronto",0,3,"Coffee or Sandwiches"
"7520","Toronto",1,7,"Latin"
"7522","Toronto",1,152,"Asian"
"7524","Toronto",0,19,"Asian"
"7526","Toronto",0,6,"Fast Food"
"7528","Missisauga",0,5,"Asian"
"7530","Markham",0,7,"Latin"
"7532","Toronto",1,9,"Latin"
"7534","Toronto",1,15,"Coffee or Sandwiches"
"7536","Toronto",0,35,"Asian"
"7538","Toronto",0,24,"Asian"
"7540","Markham",1,21,"Coffee or Sandwiches"
"7542","Markham",0,95,"Asian"
"7544","Toronto",0,5,"Fast Food"
"7546","Toronto",1,81,"Other"
"7548","Missisauga",1,4,"Asian"
"7550","Missisauga",0,10,"Fast Food"
"7552","Toronto",1,35,"Coffee or Sandwiches"
"7554","Toronto",0,18,"Pub"
"7556","Toronto",0,18,"Middle Eastern"
"7558","Markham",0,13,"Fast Food"
"7560","Toronto",1,262,"Fast Food"
"7562","Toronto",0,65,"Middle Eastern"
"7564","Toronto",0,15,"Asian"
"7566","Toronto",0,155,"Fast Food"
"7568","Toronto",1,108,"Asian"
"7570","Toronto",0,9,"Pub"
"7572","Toronto",0,76,"Coffee or Sandwiches"
"7574","Toronto",1,13,"Asian"
"7576","Markham",0,21,"Middle Eastern"
"7578","Toronto",1,8,"Middle Eastern"
"7580","Toronto",1,13,"Asian"
"7582","Markham",1,3,"Fast Food"
"7584","Missisauga",1,3,"Asian"
"7586","Toronto",0,16,"Middle Eastern"
"7588","Toronto",0,6,"North American"
"7590","Toronto",0,35,"Coffee or Sandwiches"
"7592","Toronto",0,17,"Asian"
"7594","Toronto",1,60,"North American"
"7596","Toronto",1,10,"Pub"
"7598","Toronto",0,17,"Asian"
"7600","Toronto",0,58,"Asian"
"7602","Toronto",1,13,"Pub"
"7604","Markham",1,10,"Fast Food"
"7606","Toronto",0,7,"Coffee or Sandwiches"
"7608","Markham",0,4,"Fast Food"
"7610","Toronto",1,5,"Middle Eastern"
"7612","Toronto",1,54,"Fast Food"
"7614","Toronto",1,104,"Pub"
"7616","Toronto",0,4,"Coffee or Sandwiches"
"7618","Markham",0,3,"Fast Food"
"7620","Toronto",1,4,"Asian"
"7622","Toronto",0,15,"Latin"
"7624","Toronto",0,14,"Asian"
"7626","Toronto",0,14,"Fast Food"
"7628","Toronto",1,12,"Coffee or Sandwiches"
"7630","Toronto",0,4,"Fast Food"
"7632","Missisauga",0,34,"Fast Food"
"7634","Toronto",0,19,"Other"
"7636","Toronto",1,7,"Middle Eastern"
"7638","Toronto",0,23,"Fast Food"
"7640","Toronto",0,52,"Fast Food"
"7642","Markham",0,32,"Fast Food"
"7644","Toronto",0,38,"Asian"
"7646","Toronto",0,7,"Coffee or Sandwiches"
"7648","Toronto",0,84,"Asian"
"7650","Missisauga",0,11,"North American"
"7652","Toronto",1,10,"Asian"
"7654","Toronto",0,3,"Pub"
"7656","Toronto",0,26,"Middle Eastern"
"7658","Toronto",1,8,"Asian"
"7660","Missisauga",0,34,"North American"
"7662","Toronto",0,12,"Fast Food"
"7664","Toronto",0,6,"Middle Eastern"
"7666","Toronto",0,146,"North American"
"7668","Missisauga",0,14,"Fast Food"
"7670","Toronto",0,3,"Latin"
"7672","Toronto",0,85,"Pub"
"7674","Toronto",0,7,"Asian"
"7676","Toronto",0,15,"Asian"
"7678","Toronto",0,3,"Fast Food"
"7680","Toronto",0,3,"Asian"
"7682","Toronto",0,38,"Fast Food"
"7684","Toronto",0,49,"Asian"
"7686","Toronto",0,3,"Italian"
"7688","Missisauga",1,3,"Fast Food"
"7690","Toronto",0,4,"Fast Food"
"7692","Toronto",0,84,"Pub"
"7694","Toronto",1,37,"Pub"
"7696","Toronto",0,8,"Pub"
"7698","Toronto",0,5,"Fast Food"
"7700","Markham",0,57,"Asian"
"7702","Toronto",0,4,"Asian"
"7704","Missisauga",0,17,"Middle Eastern"
"7706","Toronto",1,4,"Coffee or Sandwiches"
"7708","Toronto",0,219,"North American"
"7710","Toronto",1,3,"Middle Eastern"
"7712","Toronto",1,93,"Middle Eastern"
"7714","Toronto",0,32,"Asian"
"7716","Toronto",0,5,"North American"
"7718","Toronto",0,14,"Asian"
"7720","Toronto",0,21,"Coffee or Sandwiches"
"7722","Toronto",0,21,"Asian"
"7724","Toronto",1,22,"Asian"
"7726","Toronto",0,27,"Pub"
"7728","Markham",0,5,"Asian"
"7730","Toronto",0,23,"Middle Eastern"
"7732","Toronto",1,26,"Fast Food"
"7734","Toronto",1,19,"Asian"
"7736","Markham",1,4,"Coffee or Sandwiches"
"7738","Toronto",0,120,"Coffee or Sandwiches"
"7740","Toronto",1,4,"Other"
"7742","Missisauga",1,8,"Middle Eastern"
"7744","Missisauga",0,10,"Middle Eastern"
"7746","Toronto",0,57,"Fast Food"
"7748","Toronto",1,162,"Asian"
"7750","Toronto",0,5,"Coffee or Sandwiches"
"7752","Toronto",0,24,"Coffee or Sandwiches"
"7754","Toronto",1,28,"Asian"
"7756","Missisauga",0,4,"Fast Food"
"7758","Toronto",0,3,"Other"
"7760","Toronto",0,20,"North American"
"7762","Missisauga",0,3,"Other"
"7764","Toronto",1,3,"Coffee or Sandwiches"
"7766","Toronto",1,12,"Asian"
"7768","Toronto",0,15,"Middle Eastern"
"7770","Toronto",1,28,"Asian"
"7772","Toronto",0,25,"Latin"
"7774","Toronto",0,12,"Other"
"7776","Missisauga",0,3,"Fast Food"
"7778","Toronto",0,3,"Pub"
"7780","Toronto",0,63,"Fast Food"
"7782","Missisauga",0,4,"Middle Eastern"
"7784","Toronto",0,13,"Italian"
"7786","Toronto",0,24,"Asian"
"7788","Toronto",0,53,"Middle Eastern"
"7790","Toronto",0,19,"Latin"
"7792","Markham",0,37,"Asian"
"7794","Toronto",1,10,"Coffee or Sandwiches"
"7796","Toronto",0,45,"Middle Eastern"
"7798","Toronto",1,41,"Italian"
"7800","Missisauga",0,3,"Fast Food"
"7802","Missisauga",0,54,"Asian"
"7804","Toronto",1,32,"Pub"
"7806","Missisauga",0,3,"Latin"
"7808","Toronto",0,60,"Coffee or Sandwiches"
"7810","Toronto",0,9,"Asian"
"7812","Toronto",1,118,"Other"
"7814","Toronto",0,37,"Italian"
"7816","Markham",0,13,"North American"
"7818","Toronto",1,23,"Other"
"7820","Toronto",1,13,"Asian"
"7822","Toronto",1,34,"North American"
"7824","Toronto",0,60,"Asian"
"7826","Toronto",1,85,"Other"
"7828","Missisauga",1,26,"Coffee or Sandwiches"
"7830","Markham",0,30,"Asian"
"7832","Toronto",1,15,"Latin"
"7834","Missisauga",0,142,"North American"
"7836","Toronto",0,23,"Fast Food"
"7838","Toronto",1,42,"Pub"
"7840","Toronto",0,60,"Asian"
"7842","Toronto",0,7,"Latin"
"7844","Markham",0,217,"Asian"
"7846","Markham",1,39,"Fast Food"
"7848","Toronto",0,9,"Middle Eastern"
"7850","Toronto",0,12,"Asian"
"7852","Toronto",0,6,"Latin"
"7854","Toronto",0,10,"Fast Food"
"7856","Toronto",0,11,"Fast Food"
"7858","Toronto",1,64,"Fast Food"
"7860","Toronto",0,3,"Asian"
"7862","Missisauga",0,24,"North American"
"7864","Markham",0,14,"Other"
"7866","Markham",0,7,"Coffee or Sandwiches"
"7868","Toronto",1,7,"Latin"
"7870","Toronto",0,3,"Fast Food"
"7872","Toronto",0,29,"Fast Food"
"7874","Toronto",0,150,"Asian"
"7876","Toronto",0,5,"North American"
"7878","Toronto",1,23,"North American"
"7880","Toronto",1,15,"Middle Eastern"
"7882","Toronto",0,260,"Asian"
"7884","Markham",0,6,"Fast Food"
"7886","Toronto",1,4,"Asian"
"7888","Toronto",0,11,"Pub"
"7890","Toronto",0,58,"Other"
"7892","Toronto",1,32,"Middle Eastern"
"7894","Toronto",0,185,"Asian"
"7896","Toronto",0,25,"Pub"
"7898","Toronto",1,10,"Middle Eastern"
"7900","Markham",1,81,"Middle Eastern"
"7902","Toronto",1,102,"Asian"
"7904","Missisauga",0,11,"Asian"
"7906","Missisauga",1,16,"Other"
"7908","Toronto",1,8,"Pub"
"7910","Toronto",1,9,"Middle Eastern"
"7912","Toronto",0,20,"Coffee or Sandwiches"
"7914","Toronto",0,65,"Fast Food"
"7916","Toronto",1,14,"Italian"
"7918","Toronto",1,9,"Latin"
"7920","Toronto",0,3,"Asian"
"7922","Toronto",0,15,"Middle Eastern"
"7924","Missisauga",0,4,"Other"
"7926","Missisauga",0,9,"Asian"
"7928","Toronto",0,14,"Asian"
"7930","Toronto",0,8,"North American"
"7932","Toronto",0,4,"Other"
"7934","Toronto",0,14,"Latin"
"7936","Missisauga",0,3,"Fast Food"
"7938","Markham",0,77,"Asian"
"7940","Toronto",0,29,"Asian"
"7942","Toronto",0,3,"Fast Food"
"7944","Toronto",1,443,"Pub"
"7946","Toronto",0,6,"Middle Eastern"
"7948","Toronto",0,20,"Fast Food"
"7950","Missisauga",0,73,"Fast Food"
"7952","Toronto",0,26,"Coffee or Sandwiches"
"7954","Toronto",0,37,"Asian"
"7956","Markham",0,42,"Asian"
"7958","Markham",0,27,"Asian"
"7960","Toronto",1,7,"Italian"
