"","X","price","speed","hd","ram","screen","cd","multi","premium","ads","trend"
"2068",2068,3144,66,528,16,14,"no","no","yes",275,12
"2069",2069,1595,33,107,2,14,"no","no","yes",275,12
"2070",2070,2890,66,426,8,14,"yes","yes","yes",275,12
"2071",2071,2199,50,340,8,15,"no","no","yes",275,12
"2072",2072,2449,25,245,4,14,"yes","no","no",275,12
"2073",2073,3127,66,424,16,15,"yes","yes","yes",275,12
"2074",2074,2995,66,528,8,15,"no","no","yes",275,12
"2075",2075,2943,33,340,8,14,"no","no","no",275,12
"2076",2076,3190,50,528,16,14,"yes","yes","yes",275,12
"2077",2077,2444,33,426,8,14,"no","no","yes",275,12
"2078",2078,1995,33,424,8,14,"no","no","yes",275,12
"2079",2079,1844,50,107,2,14,"no","no","yes",275,12
"2080",2080,1494,33,240,4,15,"no","no","yes",275,12
"2081",2081,2544,50,426,8,14,"no","no","yes",275,12
"2082",2082,2290,66,214,4,15,"no","no","yes",275,12
"2083",2083,1349,33,212,4,14,"no","no","yes",275,12
"2084",2084,2095,33,426,8,14,"no","no","yes",275,12
"2085",2085,2743,33,340,4,14,"no","no","no",275,12
"2086",2086,2135,33,540,8,15,"no","no","yes",275,12
"2087",2087,2999,66,450,16,15,"yes","no","yes",275,12
"2088",2088,2495,25,528,16,14,"no","no","yes",275,12
"2089",2089,1489,25,120,4,14,"no","no","no",275,12
"2090",2090,2644,66,426,8,14,"no","no","yes",275,12
"2091",2091,2374,33,212,4,14,"yes","no","no",275,12
"2092",2092,1590,33,107,2,15,"no","no","yes",275,12
"2093",2093,1944,25,214,4,14,"no","no","yes",275,12
"2094",2094,2654,33,340,4,14,"no","no","no",275,12
"2095",2095,1999,33,230,8,15,"no","no","yes",275,12
"2096",2096,1990,33,214,4,15,"no","no","yes",275,12
"2097",2097,5399,66,1200,32,17,"yes","no","yes",275,12
"2098",2098,2244,33,426,8,14,"no","no","yes",275,12
"2099",2099,2134,25,245,4,14,"no","no","no",275,12
"2100",2100,1995,66,340,8,15,"no","no","yes",275,12
"2101",2101,1499,33,170,4,14,"no","no","yes",275,12
"2102",2102,2944,50,528,16,14,"no","no","yes",275,12
"2103",2103,2785,33,1060,8,14,"no","no","yes",275,12
"2104",2104,2854,33,340,8,14,"no","no","no",275,12
"2105",2105,2344,33,426,8,14,"no","no","yes",275,12
"2106",2106,2320,33,528,8,14,"no","no","yes",275,12
"2107",2107,3099,66,450,16,15,"yes","no","yes",275,12
"2108",2108,1644,33,107,2,14,"no","no","yes",275,12
"2109",2109,2090,50,214,4,15,"no","no","yes",275,12
"2110",2110,2744,25,528,16,14,"no","no","yes",275,12
"2111",2111,3334,66,528,16,15,"no","no","yes",275,12
"2112",2112,2844,33,528,16,14,"no","no","yes",275,12
"2113",2113,2024,25,170,4,14,"yes","no","no",275,12
"2114",2114,1799,25,424,4,14,"yes","yes","yes",275,12
"2115",2115,2099,66,245,4,15,"yes","yes","yes",275,12
"2116",2116,1890,33,214,4,15,"no","no","yes",275,12
"2117",2117,1520,33,424,4,14,"no","no","yes",275,12
"2118",2118,2290,33,214,4,14,"yes","yes","yes",275,12
"2119",2119,2290,33,426,8,15,"no","no","yes",275,12
"2120",2120,2969,33,340,4,14,"yes","no","no",275,12
"2121",2121,2195,66,214,4,14,"no","no","yes",275,12
"2122",2122,2944,66,340,8,17,"no","no","yes",275,12
"2123",2123,2244,25,426,8,14,"no","no","yes",275,12
"2124",2124,2190,33,214,4,14,"yes","yes","yes",275,12
"2125",2125,1995,66,424,4,14,"no","no","yes",275,12
"2126",2126,2490,33,426,8,14,"yes","yes","yes",275,12
"2127",2127,2944,33,528,16,14,"no","no","yes",275,12
"2128",2128,2185,33,340,8,17,"no","no","yes",275,12
"2129",2129,1899,33,245,4,15,"yes","yes","yes",275,12
"2130",2130,1790,25,107,2,14,"yes","yes","yes",275,12
"2131",2131,1895,33,340,8,15,"no","no","yes",275,12
"2132",2132,2444,66,214,4,14,"no","no","yes",275,12
"2133",2133,2627,66,424,8,15,"yes","yes","yes",275,12
"2134",2134,2995,66,340,16,15,"yes","no","yes",275,12
"2135",2135,2179,33,340,4,14,"no","no","no",275,12
"2136",2136,2444,50,426,8,14,"no","no","yes",275,12
"2137",2137,3544,66,340,16,17,"yes","no","yes",275,12
"2138",2138,1649,33,245,4,15,"no","no","yes",275,12
"2139",2139,1499,25,120,4,14,"no","no","no",275,12
"2140",2140,1798,25,170,4,14,"no","no","no",275,12
"2141",2141,2223,25,245,4,14,"no","no","no",275,12
"2142",2142,2999,66,340,8,15,"yes","yes","yes",275,12
"2143",2143,3169,33,340,8,14,"yes","no","no",275,12
"2144",2144,1999,33,340,8,14,"yes","no","yes",275,12
"2145",2145,1949,50,245,4,15,"yes","yes","yes",275,12
"2146",2146,2059,33,212,4,14,"no","no","no",275,12
"2147",2147,2595,33,528,16,14,"no","no","yes",275,12
"2148",2148,1275,25,212,4,14,"no","no","yes",275,12
"2149",2149,3995,66,1000,16,14,"yes","no","yes",275,12
"2150",2150,2595,66,424,4,17,"no","no","yes",275,12
"2151",2151,1695,25,214,4,14,"no","no","yes",275,12
"2152",2152,2785,33,540,8,17,"no","no","yes",275,12
"2153",2153,2295,50,426,8,14,"no","no","yes",275,12
"2154",2154,1569,50,245,4,14,"no","no","yes",275,12
"2155",2155,2559,66,340,8,17,"no","no","yes",275,12
"2156",2156,2495,66,424,8,15,"yes","no","yes",275,12
"2157",2157,2268,33,340,4,14,"no","no","no",275,12
"2158",2158,1495,33,212,4,14,"no","no","yes",275,12
"2159",2159,2895,66,520,8,14,"no","no","yes",275,12
"2160",2160,2595,33,424,8,17,"no","no","yes",275,12
"2161",2161,2349,66,340,4,14,"yes","yes","yes",275,12
"2162",2162,2795,66,340,8,15,"no","no","yes",275,12
"2163",2163,1988,25,120,4,14,"no","no","no",275,12
"2164",2164,1490,25,107,2,15,"no","no","yes",275,12
"2165",2165,2320,33,424,4,17,"no","no","yes",275,12
"2166",2166,1495,33,212,4,14,"no","no","yes",275,12
"2167",2167,2390,50,426,8,15,"no","no","yes",275,12
"2168",2168,1295,33,212,4,14,"no","no","yes",275,12
"2169",2169,2144,25,426,8,14,"no","no","yes",275,12
"2170",2170,1944,33,214,4,14,"no","no","yes",275,12
"2171",2171,2495,66,540,8,14,"no","no","yes",275,12
"2172",2172,2329,33,340,8,17,"no","no","yes",275,12
"2173",2173,1995,25,426,8,14,"no","no","yes",275,12
"2174",2174,1544,25,107,2,14,"no","no","yes",275,12
"2175",2175,1790,50,107,2,15,"no","no","yes",275,12
"2176",2176,1594,33,212,4,14,"yes","yes","yes",275,12
"2177",2177,2344,33,426,8,14,"no","no","yes",275,12
"2178",2178,1795,33,340,8,15,"no","no","yes",275,12
"2179",2179,2985,66,540,8,17,"no","no","yes",275,12
"2180",2180,2590,66,214,4,14,"yes","yes","yes",275,12
"2181",2181,2335,66,540,8,15,"no","no","yes",275,12
"2182",2182,2044,66,107,2,14,"no","no","yes",275,12
"2183",2183,2195,33,426,8,14,"no","no","yes",275,12
"2184",2184,2244,50,214,4,14,"no","no","yes",275,12
"2185",2185,1575,33,120,4,14,"no","no","no",275,12
"2186",2186,2494,33,340,4,14,"yes","no","no",275,12
"2187",2187,2844,33,528,16,14,"no","no","yes",275,12
"2188",2188,1975,66,340,4,15,"no","no","yes",275,12
"2189",2189,3515,66,424,16,17,"yes","no","yes",275,12
"2190",2190,1890,33,107,2,14,"yes","yes","yes",275,12
"2191",2191,1844,25,214,4,14,"no","no","yes",275,12
"2192",2192,1695,50,107,2,14,"no","no","yes",275,12
"2193",2193,2427,50,424,8,15,"yes","yes","yes",275,12
"2194",2194,2144,66,107,2,14,"no","no","yes",275,12
"2195",2195,1894,50,340,4,15,"no","no","yes",275,12
"2196",2196,2420,50,528,8,14,"no","no","yes",275,12
"2197",2197,3399,66,527,8,15,"no","no","no",275,12
"2198",2198,2395,50,424,4,17,"no","no","yes",275,12
"2199",2199,1795,50,340,4,14,"no","no","yes",275,12
"2200",2200,1699,50,245,4,15,"no","no","yes",275,12
"2201",2201,2170,66,340,4,15,"yes","no","yes",275,12
"2202",2202,2120,33,424,4,17,"no","no","yes",275,12
"2203",2203,2690,50,426,8,14,"yes","yes","yes",275,12
"2204",2204,1735,66,340,4,14,"no","no","yes",275,12
"2205",2205,3895,50,1000,16,14,"yes","no","yes",275,12
"2206",2206,1475,33,250,4,14,"no","no","yes",275,12
"2207",2207,2890,50,528,16,15,"no","no","yes",275,12
"2208",2208,2384,33,340,4,14,"yes","no","no",275,12
"2209",2209,1495,33,107,2,14,"no","no","yes",275,12
"2210",2210,2399,50,340,8,17,"no","no","yes",275,12
"2211",2211,2294,66,424,4,14,"yes","yes","yes",275,12
"2212",2212,2749,50,340,8,15,"yes","yes","yes",275,12
"2213",2213,1744,33,107,2,14,"no","no","yes",275,12
"2214",2214,3044,50,528,16,14,"no","no","yes",275,12
"2215",2215,1699,66,245,4,14,"no","no","yes",275,12
"2216",2216,2699,66,245,8,15,"yes","no","yes",275,12
"2217",2217,1679,33,120,4,14,"no","no","no",275,12
"2218",2218,1599,25,212,4,14,"no","no","no",275,12
"2219",2219,2495,66,426,8,14,"no","no","yes",275,12
"2220",2220,1895,33,212,4,17,"no","no","yes",275,12
"2221",2221,1849,66,245,4,15,"no","no","yes",275,12
"2222",2222,2620,66,528,8,14,"no","no","yes",275,12
"2223",2223,2094,50,424,4,14,"yes","yes","yes",275,12
"2224",2224,1875,25,212,4,17,"no","no","yes",275,12
"2225",2225,2744,66,426,8,14,"no","no","yes",275,12
"2226",2226,2449,66,425,8,15,"no","no","yes",275,12
"2227",2227,2744,50,340,8,17,"no","no","yes",275,12
"2228",2228,1895,33,214,4,14,"no","no","yes",275,12
"2229",2229,2395,66,340,8,15,"no","no","yes",275,12
"2230",2230,1295,25,214,4,14,"no","no","yes",275,12
"2231",2231,1990,33,107,2,14,"yes","yes","yes",275,12
"2232",2232,2044,33,214,4,14,"no","no","yes",275,12
"2233",2233,2299,25,120,4,14,"yes","yes","no",275,12
"2234",2234,1895,66,107,2,14,"no","no","yes",275,12
"2235",2235,1375,25,120,4,14,"no","no","no",275,12
"2236",2236,2090,50,107,2,14,"yes","yes","yes",275,12
"2237",2237,1744,33,107,2,14,"no","no","yes",275,12
"2238",2238,1995,50,214,4,14,"no","no","yes",275,12
"2239",2239,2590,66,426,8,15,"no","no","yes",275,12
"2240",2240,1794,33,212,4,14,"yes","yes","yes",275,12
"2241",2241,2220,33,528,8,14,"no","no","yes",275,12
"2242",2242,1749,33,212,4,14,"yes","yes","yes",275,12
"2243",2243,2990,33,528,16,14,"yes","yes","yes",275,12
"2244",2244,2344,66,214,4,14,"no","no","yes",275,12
"2245",2245,2644,25,528,16,14,"no","no","yes",275,12
"2246",2246,2225,66,340,8,15,"yes","no","yes",275,12
"2247",2247,2095,66,340,8,15,"no","no","yes",275,12
"2248",2248,1499,33,245,4,14,"no","no","yes",275,12
"2249",2249,3090,33,528,16,14,"yes","yes","yes",275,12
"2250",2250,2385,66,340,8,17,"no","no","yes",275,12
"2251",2251,3244,66,528,16,14,"no","no","yes",275,12
"2252",2252,1899,25,120,4,14,"no","no","no",275,12
"2253",2253,2890,25,528,16,14,"yes","yes","yes",275,12
"2254",2254,3714,66,527,8,15,"yes","no","no",275,12
"2255",2255,2294,33,424,8,14,"yes","yes","yes",275,12
"2256",2256,1795,33,240,4,14,"yes","yes","yes",275,12
"2257",2257,2388,25,120,4,14,"yes","yes","no",275,12
"2258",2258,2044,33,214,4,14,"no","no","yes",275,12
"2259",2259,1799,33,120,4,14,"no","no","no",275,12
"2260",2260,1893,25,120,4,14,"no","no","no",275,12
"2261",2261,2295,50,424,8,15,"yes","no","yes",275,12
"2262",2262,1790,25,214,4,15,"no","no","yes",275,12
"2263",2263,1688,25,212,4,14,"no","no","no",275,12
"2264",2264,1695,33,340,8,14,"yes","no","yes",275,12
"2265",2265,1775,33,340,4,15,"no","no","yes",275,12
"2266",2266,1970,33,340,4,15,"yes","no","yes",275,12
"2267",2267,2695,33,528,16,14,"no","no","yes",275,12
"2268",2268,2195,50,340,8,15,"no","no","yes",275,12
"2269",2269,2290,66,107,2,14,"yes","yes","yes",275,12
"2270",2270,2815,50,424,8,17,"yes","no","yes",275,12
"2271",2271,1844,33,107,2,14,"no","no","yes",275,12
"2272",2272,3390,66,528,16,14,"yes","yes","yes",275,12
"2273",2273,2019,33,424,4,14,"yes","yes","yes",275,12
"2274",2274,1395,33,214,4,14,"no","no","yes",275,12
"2275",2275,1395,25,107,4,14,"no","no","yes",275,12
"2276",2276,2119,25,120,4,14,"yes","no","no",275,12
"2277",2277,1675,66,250,4,14,"no","no","yes",275,12
"2278",2278,2590,25,528,16,15,"no","no","yes",275,12
"2279",2279,2690,33,528,16,15,"no","no","yes",275,12
"2280",2280,2590,33,426,8,14,"yes","yes","yes",275,12
"2281",2281,2158,33,340,4,14,"no","no","no",275,12
"2282",2282,3994,66,424,32,15,"yes","no","yes",275,12
"2283",2283,2985,66,1060,8,14,"no","no","yes",275,12
"2284",2284,2790,33,528,16,15,"no","no","yes",275,12
"2285",2285,1819,33,424,4,14,"yes","yes","yes",275,12
"2286",2286,2025,33,340,8,15,"yes","no","yes",275,12
"2287",2287,1595,33,214,4,14,"yes","no","yes",275,12
"2288",2288,2120,25,528,8,14,"no","no","yes",275,12
"2289",2289,2100,25,424,4,17,"no","no","yes",275,12
"2290",2290,2795,50,528,16,14,"no","no","yes",275,12
"2291",2291,1690,33,107,2,15,"no","no","yes",275,12
"2292",2292,1395,25,107,2,14,"no","no","yes",275,12
"2293",2293,1990,66,107,2,15,"no","no","yes",275,12
"2294",2294,1395,33,240,4,14,"no","no","yes",275,12
"2295",2295,1299,25,120,4,14,"yes","no","yes",275,12
"2296",2296,3199,66,340,16,15,"yes","no","yes",275,12
"2297",2297,1595,25,340,8,14,"yes","no","yes",275,12
"2298",2298,2095,33,212,4,17,"no","no","yes",275,12
"2299",2299,2190,33,426,8,15,"no","no","yes",275,12
"2300",2300,1944,50,107,2,14,"no","no","yes",275,12
"2301",2301,1804,25,120,4,14,"no","no","no",275,12
"2302",2302,2095,33,212,4,17,"no","no","yes",275,12
"2303",2303,2744,33,528,16,14,"no","no","yes",275,12
"2304",2304,2295,33,540,8,14,"no","no","yes",275,12
"2305",2305,1578,25,120,4,14,"no","no","no",275,12
"2306",2306,2995,66,424,16,15,"yes","no","yes",275,12
"2307",2307,2699,66,245,8,15,"yes","no","yes",275,12
"2308",2308,2144,50,214,4,14,"no","no","yes",275,12
"2309",2309,2799,66,340,16,15,"yes","no","yes",275,12
"2310",2310,2390,50,214,4,14,"yes","yes","yes",275,12
"2311",2311,1500,25,424,4,14,"no","no","yes",275,12
"2312",2312,1749,33,120,4,14,"no","no","no",275,12
"2313",2313,2090,25,426,8,15,"no","no","yes",275,12
"2314",2314,2390,25,426,8,14,"yes","yes","yes",275,12
"2315",2315,1720,33,424,4,14,"no","no","yes",275,12
"2316",2316,1768,33,120,4,14,"no","no","no",275,12
"2317",2317,1795,33,214,4,14,"no","no","yes",275,12
"2318",2318,1644,25,107,2,14,"no","no","yes",275,12
"2319",2319,2090,25,214,4,14,"yes","yes","yes",275,12
"2320",2320,1299,25,170,4,14,"no","no","yes",275,12
"2321",2321,2144,33,214,4,14,"no","no","yes",275,12
"2322",2322,1799,33,230,4,14,"no","no","yes",275,12
"2323",2323,2290,66,214,4,15,"no","no","yes",216,13
"2324",2324,1299,33,212,4,14,"no","no","yes",216,13
"2325",2325,1744,33,107,2,14,"no","no","yes",216,13
"2326",2326,1644,25,107,2,14,"no","no","yes",216,13
"2327",2327,2644,66,426,8,14,"no","no","yes",216,13
"2328",2328,2420,50,528,8,14,"no","no","yes",216,13
"2329",2329,1790,50,107,2,15,"no","no","yes",216,13
"2330",2330,1644,33,107,2,14,"no","no","yes",216,13
"2331",2331,3094,66,340,4,14,"yes","no","no",216,13
"2332",2332,2590,33,426,8,14,"yes","yes","yes",216,13
"2333",2333,1844,50,107,2,14,"no","no","yes",216,13
"2334",2334,2790,33,528,16,15,"no","no","yes",216,13
"2335",2335,2844,33,528,16,14,"no","no","yes",216,13
"2336",2336,3699,66,527,16,17,"yes","no","yes",216,13
"2337",2337,2779,66,340,4,14,"no","no","no",216,13
"2338",2338,1689,25,212,4,14,"no","no","no",216,13
"2339",2339,2769,33,340,8,15,"yes","yes","yes",216,13
"2340",2340,1590,33,107,2,15,"no","no","yes",216,13
"2341",2341,2890,50,528,16,15,"no","no","yes",216,13
"2342",2342,2190,33,426,8,15,"no","no","yes",216,13
"2343",2343,2185,33,420,8,17,"no","no","yes",216,13
"2344",2344,1819,33,120,4,14,"no","no","no",216,13
"2345",2345,1795,33,420,8,15,"no","no","yes",216,13
"2346",2346,2944,33,528,16,14,"no","no","yes",216,13
"2347",2347,2134,33,120,4,14,"yes","no","no",216,13
"2348",2348,1695,33,420,4,15,"no","no","yes",216,13
"2349",2349,2144,50,214,4,14,"no","no","yes",216,13
"2350",2350,2244,33,426,8,14,"no","no","yes",216,13
"2351",2351,2385,66,420,8,17,"no","no","yes",216,13
"2352",2352,1799,66,245,4,15,"no","no","yes",216,13
"2353",2353,1139,33,125,2,14,"no","no","yes",216,13
"2354",2354,1975,66,420,4,14,"yes","no","yes",216,13
"2355",2355,1558,25,120,4,14,"no","no","no",216,13
"2356",2356,2698,50,320,8,15,"yes","yes","yes",216,13
"2357",2357,2044,66,107,2,14,"no","no","yes",216,13
"2358",2358,2844,33,528,16,14,"no","no","yes",216,13
"2359",2359,1744,33,107,2,14,"no","no","yes",216,13
"2360",2360,1999,33,340,8,14,"yes","no","yes",216,13
"2361",2361,1749,33,120,4,14,"no","no","no",216,13
"2362",2362,2690,50,426,8,14,"yes","yes","yes",216,13
"2363",2363,2744,25,528,16,14,"no","no","yes",216,13
"2364",2364,2390,50,214,4,14,"yes","yes","yes",216,13
"2365",2365,3090,33,528,16,14,"yes","yes","yes",216,13
"2366",2366,1990,66,107,2,15,"no","no","yes",216,13
"2367",2367,1795,33,240,4,14,"yes","yes","yes",216,13
"2368",2368,1895,33,214,4,14,"no","no","yes",216,13
"2369",2369,2044,33,214,4,14,"no","no","yes",216,13
"2370",2370,2195,50,340,8,15,"no","no","yes",216,13
"2371",2371,2849,50,340,8,15,"yes","yes","yes",216,13
"2372",2372,1799,33,270,4,14,"no","no","yes",216,13
"2373",2373,2495,25,528,16,14,"no","no","yes",216,13
"2374",2374,2744,50,340,8,17,"no","no","yes",216,13
"2375",2375,2090,50,214,4,15,"no","no","yes",216,13
"2376",2376,2144,33,214,4,14,"no","no","yes",216,13
"2377",2377,2590,66,426,8,15,"no","no","yes",216,13
"2378",2378,2328,66,212,4,14,"no","no","no",216,13
"2379",2379,1494,33,240,4,15,"no","no","yes",216,13
"2380",2380,2397,66,270,4,14,"yes","yes","yes",216,13
"2381",2381,2999,66,340,8,15,"yes","yes","yes",216,13
"2382",2382,2290,33,426,8,15,"no","no","yes",216,13
"2383",2383,2490,33,426,8,14,"yes","yes","yes",216,13
"2384",2384,2290,33,214,4,14,"yes","yes","yes",216,13
"2385",2385,2799,50,320,8,15,"yes","yes","yes",216,13
"2386",2386,999,33,125,2,14,"no","no","yes",216,13
"2387",2387,3090,66,528,16,15,"no","no","yes",216,13
"2388",2388,2695,33,528,16,14,"no","no","yes",216,13
"2389",2389,1899,33,245,4,15,"yes","yes","yes",216,13
"2390",2390,1795,33,214,4,14,"no","no","yes",216,13
"2391",2391,1995,66,420,8,15,"no","no","yes",216,13
"2392",2392,2354,33,212,4,14,"yes","no","no",216,13
"2393",2393,1579,33,245,4,15,"no","no","yes",216,13
"2394",2394,2944,50,528,16,14,"no","no","yes",216,13
"2395",2395,1797,25,270,4,14,"yes","yes","yes",216,13
"2396",2396,2199,33,340,8,17,"no","no","yes",216,13
"2397",2397,1844,33,107,2,14,"no","no","yes",216,13
"2398",2398,2499,50,320,8,15,"yes","no","yes",216,13
"2399",2399,2090,50,107,2,14,"yes","yes","yes",216,13
"2400",2400,2195,66,214,4,14,"no","no","yes",216,13
"2401",2401,1990,33,107,2,14,"yes","yes","yes",216,13
"2402",2402,2259,33,245,4,14,"no","no","no",216,13
"2403",2403,2690,33,528,16,15,"no","no","yes",216,13
"2404",2404,2723,33,340,4,14,"yes","no","no",216,13
"2405",2405,3354,66,420,4,15,"yes","no","no",216,13
"2406",2406,2099,66,245,4,15,"yes","yes","yes",216,13
"2407",2407,2320,33,528,8,14,"no","no","yes",216,13
"2408",2408,2744,33,528,16,14,"no","no","yes",216,13
"2409",2409,1295,25,107,4,14,"no","no","yes",216,13
"2410",2410,2593,50,212,4,14,"yes","no","no",216,13
"2411",2411,2390,25,426,8,14,"yes","yes","yes",216,13
"2412",2412,2495,66,426,8,14,"no","no","yes",216,13
"2413",2413,1395,25,107,2,14,"no","no","yes",216,13
"2414",2414,2095,33,426,8,14,"no","no","yes",216,13
"2415",2415,2444,66,214,4,14,"no","no","yes",216,13
"2416",2416,2643,66,212,4,14,"yes","no","no",216,13
"2417",2417,2620,66,528,8,14,"no","no","yes",216,13
"2418",2418,1475,33,120,4,14,"no","no","no",216,13
"2419",2419,2699,66,528,8,15,"no","no","yes",216,13
"2420",2420,1908,33,120,4,14,"no","no","no",216,13
"2421",2421,2590,25,528,16,15,"no","no","yes",216,13
"2422",2422,1795,50,340,4,14,"no","no","yes",216,13
"2423",2423,3190,50,528,16,14,"yes","yes","yes",216,13
"2424",2424,3544,66,340,16,17,"yes","no","yes",216,13
"2425",2425,2090,25,426,8,15,"no","no","yes",216,13
"2426",2426,1495,33,107,2,14,"no","no","yes",216,13
"2427",2427,2417,66,212,4,14,"no","no","no",216,13
"2428",2428,2890,25,528,16,14,"yes","yes","yes",216,13
"2429",2429,1629,50,245,4,15,"no","no","yes",216,13
"2430",2430,2295,50,426,8,14,"no","no","yes",216,13
"2431",2431,1995,25,426,8,14,"no","no","yes",216,13
"2432",2432,1895,66,420,4,15,"no","no","yes",216,13
"2433",2433,2595,33,528,16,14,"no","no","yes",216,13
"2434",2434,1795,66,420,4,14,"no","no","yes",216,13
"2435",2435,1690,33,107,2,15,"no","no","yes",216,13
"2436",2436,2244,25,426,8,14,"no","no","yes",216,13
"2437",2437,1990,33,214,4,15,"no","no","yes",216,13
"2438",2438,2995,66,528,16,14,"no","no","yes",216,13
"2439",2439,2744,66,426,8,14,"no","no","yes",216,13
"2440",2440,1894,50,340,4,15,"no","no","yes",216,13
"2441",2441,1890,33,107,2,14,"yes","yes","yes",216,13
"2442",2442,2868,66,340,4,14,"no","no","no",216,13
"2443",2443,1699,33,120,4,14,"no","no","no",216,13
"2444",2444,2144,25,426,8,14,"no","no","yes",216,13
"2445",2445,1499,50,245,4,14,"no","no","yes",216,13
"2446",2446,1490,25,107,2,15,"no","no","yes",216,13
"2447",2447,2990,33,528,16,14,"yes","yes","yes",216,13
"2448",2448,1890,33,214,4,15,"no","no","yes",216,13
"2449",2449,2995,66,528,8,15,"no","no","yes",216,13
"2450",2450,1299,25,120,4,14,"yes","no","yes",216,13
"2451",2451,1949,50,245,4,15,"yes","yes","yes",216,13
"2452",2452,2995,66,528,16,14,"no","no","yes",216,13
"2453",2453,1944,33,214,4,14,"no","no","yes",216,13
"2454",2454,1595,33,420,4,14,"no","no","yes",216,13
"2455",2455,1399,25,270,4,14,"no","no","yes",216,13
"2456",2456,2999,66,450,16,15,"yes","no","yes",216,13
"2457",2457,1982,25,212,4,14,"yes","no","no",216,13
"2458",2458,2544,50,426,8,14,"no","no","yes",216,13
"2459",2459,2890,66,426,8,14,"yes","yes","yes",216,13
"2460",2460,2395,66,340,8,14,"no","no","yes",216,13
"2461",2461,2609,66,245,4,14,"no","no","no",216,13
"2462",2462,3097,66,528,8,15,"yes","yes","yes",216,13
"2463",2463,2799,50,230,8,15,"yes","yes","yes",216,13
"2464",2464,2590,66,214,4,14,"yes","yes","yes",216,13
